Date,Study.Area,Treatment,Patch.ID,Point..,n_ourning Dove,ourning Dove1_dist,ourning Dove2_dist,ourning Dove3_dist,ourning Dove4_dist,ourning Dove5_dist,ourning Dove6_dist,ourning Dove7_dist,ourning Dove8_dist,ourning Dove9_dist,n_Eurasian Collared Dove,Eurasian Collared Dove1_dist,Eurasian Collared Dove2_dist,Eurasian Collared Dove3_dist,Eurasian Collared Dove4_dist,Eurasian Collared Dove5_dist,Eurasian Collared Dove6_dist,Eurasian Collared Dove7_dist,Eurasian Collared Dove8_dist,Eurasian Collared Dove9_dist,Eurasian Collared Dove10_dist,Eurasian Collared Dove11_dist,Eurasian Collared Dove12_dist,Eurasian Collared Dove13_dist,Eurasian Collared Dove14_dist
8/27/2024,Garden City,Urban,GC 24,GC 24.1,1,83.4,NA,NA,NA,NA,NA,NA,NA,NA,3,53,21.7,81.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/27/2024,Garden City,Urban,GC 24,GC 24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,59.7,70.6,121.5,107.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/27/2024,Garden City,Urban,GC 4,GC 4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,27,43.1,152,64.5,224,72.5,NA,NA,NA,NA,NA,NA,NA,NA
8/27/2024,Garden City,Urban,GC 4,GC 4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,226,183.6,111.9,124.3,154.6,203,199.9,239,NA,NA,NA,NA,NA,NA
8/28/2024,Garden City,Urban,GC 1,GC 1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,57.8,53.5,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/28/2024,Garden City,Urban,GC 1,Gc 1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,150,23.6,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/28/2024,Garden City,Urban,GC 4,GC 4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,18.9,23,103.5,25.1,85.1,30.1,97.2,32.8,NA,NA,NA,NA,NA,NA
8/28/2024,Garden City,Urban,GC 6,GC 6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,44.8,161.3,56.5,14.6,80,81,NA,NA,NA,NA,NA,NA,NA,NA
8/28/2024,Garden City,Urban,GC 7,GC 7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,11.2,15.2,48.9,54,154,28.2,141.6,56.9,27.4,NA,NA,NA,NA,NA
8/29/2024,Garden City,Urban,GC 11,GC 11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12.1,29,15.2,35.7,80.1,55.9,82.5,86,NA,NA,NA,NA,NA,NA
8/29/2024,Garden City,Urban,GC 12,GC 12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,73.5,83.3,83.8,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/29/2024,Garden City,Urban,GC 14,GC 14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,17.3,157.5,29.5,83.3,83.3,92.8,108.6,NA,NA,NA,NA,NA,NA,NA
8/29/2024,Garden City,Urban,GC 14,GC 14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,83.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/29/2024,Garden City,Urban,GC 15,GC 15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/29/2024,Garden City,Urban,GC 20,GC 20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,23.3,37.9,81.7,147.9,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/30/2024,Garden City,Urban,GC 10,GC 10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.5,40,65.5,101.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/30/2024,Garden City,Urban,GC 10,GC 10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,27,42.2,139.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/30/2024,Garden City,Urban,GC 11,GC 11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,23.4,38.9,81.1,104.5,99,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/30/2024,Garden City,Urban,GC 7,GC 7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,116.6,68.4,72,102.3,92.4,131.1,65.5,NA,NA,NA,NA,NA,NA,NA
8/5/2024,Garden City,WMA,BR 4,BR 4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/5/2024,Garden City,WMA,BR 8,BR 8.1,1,108.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/5/2024,McPherson,WMA,IN3,IN3.1,1,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/7/2024,Garden City,Rural,CN 5,CN 5.1,6,51.1,51.3,55.7,56.2,87,122.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/7/2024,Garden City,Rural,CN 5,CN 5.3,2,36.9,100.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/7/2024,McPherson,Urban,MC12,MC12.1,4,16.5,48,28,206,NA,NA,NA,NA,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/7/2024,McPherson,Urban,MC13,MC13.1,1,61,NA,NA,NA,NA,NA,NA,NA,NA,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/7/2024,McPherson,Urban,MC13,MC13.2,2,74,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/7/2024,McPherson,Urban,MC14,MC14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/7/2024,McPherson,Urban,MC17,MC17.1,1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/7/2024,Topeka,WMA,PL17,17.2,1,42.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/8/2024,Topeka,WMA,PL9,9.1,1,80.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
